deck_id,card_index,card_name,quantity,cost,type,ink,inkable
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,8,Tramp - Enterprising Dog,4,2,character,Emerald,True
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,9,Ursula - Deceiver,4,2,character,Emerald,True
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,10,Lady - Family Dog,2,3,character,Amber,True
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,11,Rajah - Devoted Protector,2,3,character,Amber,True
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,12,Lady - Miss Park Avenue,4,5,character,Emerald,False
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,13,Tramp - Dapper Rascal,1,6,character,Emerald,True
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,14,Tramp - Street-Smart Dog,4,7,character,Emerald,True
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,15,Emerald Chromicon,3,3,item,Emerald,False
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,16,Della's Moon Lullaby,3,2,song,Amber,True
7fcb0deb717e201420971b541d08ecb22b9b75fc582e32bb1e20934e79c87ab6,17,Under the Sea,2,8,song,Emerald,False
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,0,Happy - Lively Knight,2,1,character,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,1,Jasmine - Resourceful Infiltrator,4,1,character,Sapphire,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,2,Doc - Bold Knight,4,2,character,Steel,False
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,3,Tipo - Growing Son,4,2,character,Sapphire,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,4,Pleakley - Scientific Expert,2,3,character,Sapphire,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,5,Cinderella - Dream Come True,4,4,character,Sapphire,False
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,6,Jasmine - Steady Strategist,4,4,character,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,7,Namaari - Single-Minded Rival,4,5,character,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,8,Pluto - Steel Champion,2,5,character,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,9,Goliath - Clan Leader,4,6,character,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,10,Tinker Bell - Giant Fairy,4,6,character,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,11,Hades - Infernal Schemer,4,7,character,Sapphire,False
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,12,Vincenzo Santorini - The Explosives Expert,4,7,character,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,13,Sail the Azurite Sea,4,2,action,Sapphire,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,14,Vision of the Future,2,2,action,Sapphire,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,15,Strength of a Raging Fire,4,3,song,Steel,True
a8102a315a6f45acb84f7dca03ca00ed1d0fd0bb44aa06b31ab1a0443d81e166,16,He Hurled His Thunderbolt,4,4,song,Steel,False
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,0,Basil - Practiced Detective,4,1,character,Sapphire,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,1,Rafiki - Mystical Fighter,2,1,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,2,Royal Guard - Octopus Soldier,4,1,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,3,Tipo - Growing Son,4,2,character,Sapphire,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,4,Cheshire Cat - Inexplicable,3,3,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,5,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,6,Genie - Wish Fulfilled,4,4,character,Amethyst,False
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,7,Iago - Giant Spectral Parrot,4,4,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,8,Wasabi - Methodical Engineer,1,4,character,Sapphire,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,9,Belle - Accomplished Mystic,1,5,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,10,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,11,Hades - Looking for a Deal,2,5,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,12,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,13,Hades - Infernal Schemer,4,7,character,Sapphire,False
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,14,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,15,Hypnotic Strength,3,2,action,Amethyst,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,16,Sail the Azurite Sea,4,2,action,Sapphire,True
a8c419d0b5a674d11043ea8796e97098767bbc3549fad27d9d544508a6b5bce4,17,Into the Unknown,4,3,song,Sapphire,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,0,Eilonwy - Princess of Llyr,4,1,character,Amber,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,1,Royal Guard - Octopus Soldier,4,1,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,2,Iago - Stompin' Mad,3,2,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,3,Mowgli - Man Cub,4,2,character,Amber,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,4,Bagheera - Cautious Explorer,2,3,character,Amber,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,5,Cheshire Cat - Inexplicable,4,3,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,6,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,7,Genie - Wish Fulfilled,4,4,character,Amethyst,False
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,8,Belle - Accomplished Mystic,2,5,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,9,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,10,Hades - Looking for a Deal,2,5,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,11,Ursula - Whisper of Vanessa,2,5,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,12,Baloo - Friend and Guardian,2,6,character,Amber,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,13,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,14,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,15,Lantern,3,2,item,Amber,False
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,16,The Horseman Strikes!,4,3,action,Amber,True
6aa8064462f94152868f2c9a9848c91de06d720749a42404ab8eb5a65deb8c88,17,World's Greatest Criminal Mind,4,3,song,Amber,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,0,Aurora - Holding Court,4,1,character,Amber,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,1,Daisy Duck - Donald's Date,4,1,character,Amber,False
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,2,Rhino - One-Sixteenth Wolf,4,1,character,Amber,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,3,Doc - Bold Knight,4,2,character,Steel,False
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,4,Lilo - Escape Artist,4,2,character,Amber,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,5,Mowgli - Man Cub,4,2,character,Amber,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,6,Nala - Undaunted Lioness,4,2,character,Steel,False
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,7,Penny - Bolt's Person,4,2,character,Steel,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,8,Sleepy - Sluggish Knight,2,2,character,Steel,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,9,Lady - Family Dog,4,3,character,Amber,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,10,Pete - Games Referee,4,3,character,Steel,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,11,Rajah - Devoted Protector,4,3,character,Amber,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,12,Tiana - Restaurant Owner,4,3,character,Amber,False
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,13,Rhino - Power Hamster,4,4,character,Steel,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,14,Strength of a Raging Fire,4,3,song,Steel,True
2993d1fbb223a69e8490f10d54d0944ffd243f07fee7758e0f3461e1ba180e1f,15,Seven Dwarfs' Mine - Secure Fortress,2,2,location,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,0,Tipo - Growing Son,4,2,character,Sapphire,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,1,Cinderella - Dream Come True,4,4,character,Sapphire,False
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,2,Namaari - Single-Minded Rival,4,5,character,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,3,Pluto - Steel Champion,2,5,character,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,4,Ariel - Sonic Warrior,3,6,character,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,5,Goliath - Clan Leader,4,6,character,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,6,Tinker Bell - Giant Fairy,4,6,character,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,7,Hades - Infernal Schemer,4,7,character,Sapphire,False
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,8,Vincenzo Santorini - The Explosives Expert,4,7,character,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,9,The Headless Horseman - Cursed Rider,2,8,character,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,10,Inkrunner,1,2,item,Sapphire,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,11,Develop Your Brain,4,1,action,Sapphire,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,12,Sail the Azurite Sea,4,2,action,Sapphire,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,13,Vision of the Future,3,2,action,Sapphire,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,14,Spooky Sight,2,6,action,Sapphire,False
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,15,One Jump Ahead,1,2,song,Sapphire,False
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,16,Strength of a Raging Fire,4,3,song,Steel,True
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,17,He Hurled His Thunderbolt,4,4,song,Steel,False
dc7696e37bf7430226217c275ede1a525a70be7a4a85131a63ba7602c09a2e72,18,Beyond the Horizon,2,7,song,Steel,False
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,0,Captain Hook - Forceful Duelist,4,1,character,Steel,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,1,Olaf - Helping Hand,3,1,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,2,Palace Guard - Spectral Sentry,4,1,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,3,Black Heron - Real Bad Egg,3,2,character,Steel,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,4,Calhoun - Marine Sergeant,2,2,character,Steel,False
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,5,Doc - Bold Knight,3,2,character,Steel,False
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,6,Jafar - Royal Vizier,2,2,character,Steel,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,7,Benja - Guardian of the Dragon Gem,1,3,character,Steel,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,8,Cheshire Cat - Inexplicable,3,3,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,9,Giant Cobra - Ghostly Serpent,4,3,character,Steel,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,10,Lexington - Small in Stature,2,3,character,Steel,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,11,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,12,Genie - Wish Fulfilled,4,4,character,Amethyst,False
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,13,Madam Mim - Elephant,1,4,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,14,Yzma - Conniving Chemist,2,4,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,15,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,16,Hades - Looking for a Deal,3,5,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,17,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,18,Hypnotic Strength,2,2,action,Amethyst,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,19,Strength of a Raging Fire,4,3,song,Steel,True
500b5f64857509eae4f8c3ad2ce1b0b877f54886d7ee39961c8a34ba6e56a7dc,20,He Hurled His Thunderbolt,1,4,song,Steel,False
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,0,Eilonwy - Princess of Llyr,4,1,character,Amber,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,1,Royal Guard - Octopus Soldier,4,1,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,2,Iago - Stompin' Mad,3,2,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,3,Mowgli - Man Cub,4,2,character,Amber,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,4,Cheshire Cat - Inexplicable,4,3,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,5,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,6,Genie - Wish Fulfilled,4,4,character,Amethyst,False
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,7,Iago - Giant Spectral Parrot,3,4,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,8,Belle - Accomplished Mystic,2,5,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,9,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,10,Hades - Looking for a Deal,3,5,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,11,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,12,Elsa - Spirit of Winter,1,8,character,Amethyst,False
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,13,Retrosphere,1,1,item,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,14,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,15,Lantern,4,2,item,Amber,False
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,16,The Horseman Strikes!,4,3,action,Amber,True
57f32dc198fbb984e6736e43f53abc20619d742857d8d1af7bcdf1fd88dfa1a0,17,World's Greatest Criminal Mind,3,3,song,Amber,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,0,Basil - Practiced Detective,4,1,character,Sapphire,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,1,Rafiki - Mystical Fighter,1,1,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,2,Royal Guard - Octopus Soldier,4,1,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,3,Tipo - Growing Son,4,2,character,Sapphire,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,4,Cheshire Cat - Inexplicable,2,3,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,5,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,6,Genie - Wish Fulfilled,4,4,character,Amethyst,False
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,7,Iago - Giant Spectral Parrot,4,4,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,8,Belle - Accomplished Mystic,3,5,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,9,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,10,Hades - Looking for a Deal,2,5,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,11,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,12,Hades - Infernal Schemer,4,7,character,Sapphire,False
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,13,Inkrunner,1,2,item,Sapphire,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,14,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,15,Hypnotic Strength,3,2,action,Amethyst,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,16,Sail the Azurite Sea,4,2,action,Sapphire,True
bc50635b9305d2fbb18fc519de4b8ae0abd02d99173aba3dd8e018465011c9f9,17,Into the Unknown,4,3,song,Sapphire,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,0,Captain Hook - Forceful Duelist,4,1,character,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,1,Olaf - Helping Hand,3,1,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,2,Palace Guard - Spectral Sentry,3,1,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,3,Black Heron - Real Bad Egg,2,2,character,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,4,Calhoun - Marine Sergeant,3,2,character,Steel,False
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,5,Doc - Bold Knight,3,2,character,Steel,False
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,6,Madam Mim - Tiny Adversary,2,2,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,7,Mr. Smee - Steadfast Mate,2,2,character,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,8,Benja - Guardian of the Dragon Gem,1,3,character,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,9,Cheshire Cat - Inexplicable,4,3,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,10,Giant Cobra - Ghostly Serpent,4,3,character,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,11,Lexington - Small in Stature,3,3,character,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,12,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,13,Genie - Wish Fulfilled,4,4,character,Amethyst,False
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,14,Iago - Giant Spectral Parrot,2,4,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,15,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,16,Hades - Looking for a Deal,2,5,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,17,Pluto - Steel Champion,1,5,character,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,18,Demona - Scourge of the Wyvern Clan,3,6,character,Amethyst,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,19,Strength of a Raging Fire,4,3,song,Steel,True
536110f83678841d8a4baefca75afadd49e6eac8d6e04636e2c5ae480ad62d91,20,He Hurled His Thunderbolt,2,4,song,Steel,False
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,0,Captain Hook - Forceful Duelist,4,1,character,Steel,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,1,Olaf - Helping Hand,3,1,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,2,Palace Guard - Spectral Sentry,4,1,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,3,Black Heron - Real Bad Egg,4,2,character,Steel,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,4,Doc - Bold Knight,3,2,character,Steel,False
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,5,Madam Mim - Tiny Adversary,3,2,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,6,Nala - Undaunted Lioness,3,2,character,Steel,False
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,7,Cheshire Cat - Inexplicable,4,3,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,8,Giant Cobra - Ghostly Serpent,4,3,character,Steel,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,9,Lexington - Small in Stature,3,3,character,Steel,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,10,Demona - Betrayer of the Clan,1,4,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,11,Genie - Wish Fulfilled,4,4,character,Amethyst,False
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,12,Iago - Giant Spectral Parrot,1,4,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,13,Madam Mim - Elephant,1,4,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,14,Yzma - Conniving Chemist,1,4,character,Amethyst,True
ce10e0fa2ea47cf57b08c86be34d86adbb512d70c3beca0802b944c93887d7ca,15,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
